Sensor,Time,Date,Flow,Occupancy,Vehicles Entered,Speed,Harmonic Mean Speed,Length,Vehicles Contributed,Label
Start Points,24000.0,2025-01-01,20.0,0.7599999999999999,0.3333333333333333,2.2533333333333334,2.2533333333333334,3.3333333333333335,0.3333333333333333,0
Mid Points,24000.0,2025-01-01,20.0,0.7000000000000001,0.3333333333333333,2.5066666666666664,2.5066666666666664,3.3333333333333335,0.3333333333333333,0
End Points,24000.0,2025-01-01,20.0,0.49,0.3333333333333333,3.873333333333333,3.873333333333333,3.3333333333333335,0.3333333333333333,0
OStart Points,24000.0,2025-01-01,30.0,0.29,0.5,6.66,6.66,2.0,0.5,0
Start Points,24060.0,2025-01-01,40.0,1.843333333333333,1.0,4.703333333333333,4.703333333333333,6.033333333333334,0.6666666666666666,0
Mid Points,24060.0,2025-01-01,40.0,0.9766666666666666,0.6666666666666666,8.763333333333334,8.763333333333334,7.666666666666667,0.6666666666666666,0
End Points,24060.0,2025-01-01,40.0,0.9533333333333333,0.6666666666666666,6.23,6.23,5.333333333333333,0.6666666666666666,0
OStart Points,24060.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,24120.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,24120.0,2025-01-01,100.0,2.39,1.6666666666666667,6.7,6.533333333333334,5.526666666666666,1.6666666666666667,0
End Points,24120.0,2025-01-01,60.0,0.96,1.0,6.516666666666666,6.513333333333333,3.5833333333333335,1.0,0
OStart Points,24120.0,2025-01-01,30.0,2.05,0.5,1.94,1.94,5.5,0.5,0
Start Points,24180.0,2025-01-01,40.0,2.32,1.3333333333333333,1.5666666666666667,1.5566666666666666,2.516666666666667,0.6666666666666666,0
Mid Points,24180.0,2025-01-01,40.0,0.7666666666666666,0.6666666666666666,3.99,3.986666666666667,2.516666666666667,0.6666666666666666,0
End Points,24180.0,2025-01-01,20.0,0.4666666666666666,0.3333333333333333,1.3233333333333333,1.3233333333333333,1.0,0.3333333333333333,0
OStart Points,24180.0,2025-01-01,180.0,7.065,3.0,3.095,2.67,4.1,3.0,0
Start Points,24240.0,2025-01-01,40.0,1.4766666666666666,1.0,4.4799999999999995,4.4799999999999995,4.3999999999999995,0.6666666666666666,0
Mid Points,24240.0,2025-01-01,40.0,0.58,0.6666666666666666,3.8800000000000003,3.873333333333333,1.7,0.6666666666666666,0
End Points,24240.0,2025-01-01,60.0,2.5033333333333334,1.0,1.24,1.2033333333333334,2.2433333333333336,1.0,0
OStart Points,24240.0,2025-01-01,90.0,2.135,1.5,9.235,9.235,6.05,1.5,0
Start Points,24300.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,24300.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,24300.0,2025-01-01,20.0,0.9866666666666667,0.3333333333333333,1.5833333333333333,1.5833333333333333,3.3333333333333335,0.3333333333333333,0
OStart Points,24300.0,2025-01-01,30.0,0.445,0.5,6.12,6.12,3.05,0.5,0
Start Points,24360.0,2025-01-01,40.0,0.5866666666666667,0.6666666666666666,2.4933333333333336,2.49,1.0,0.6666666666666666,0
Mid Points,24360.0,2025-01-01,40.0,0.43333333333333335,0.6666666666666666,3.6199999999999997,3.6199999999999997,1.0,0.6666666666666666,0
End Points,24360.0,2025-01-01,20.0,0.59,0.3333333333333333,1.5666666666666667,1.5666666666666667,1.7,0.3333333333333333,0
OStart Points,24360.0,2025-01-01,60.0,1.495,1.0,2.285,2.285,2.0,1.0,0
Start Points,24420.0,2025-01-01,60.0,2.7266666666666666,1.6666666666666667,4.493333333333333,4.43,4.516666666666667,1.0,0
Mid Points,24420.0,2025-01-01,40.0,0.77,0.6666666666666666,3.9433333333333334,3.9433333333333334,2.516666666666667,0.6666666666666666,0
End Points,24420.0,2025-01-01,20.0,0.5066666666666667,0.3333333333333333,1.9233333333333331,1.9233333333333331,1.7,0.3333333333333333,0
OStart Points,24420.0,2025-01-01,90.0,3.25,1.5,9.985,9.985,10.775,1.5,0
Start Points,24480.0,2025-01-01,80.0,3.3800000000000003,2.3333333333333335,4.1499999999999995,4.043333333333333,4.166666666666667,1.3333333333333333,0
Mid Points,24480.0,2025-01-01,100.0,1.3399999999999999,1.6666666666666667,7.946666666666666,7.9433333333333325,3.5233333333333334,1.6666666666666667,0
End Points,24480.0,2025-01-01,20.0,0.2333333333333333,0.3333333333333333,3.3233333333333337,3.3233333333333337,1.0,0.3333333333333333,0
OStart Points,24480.0,2025-01-01,60.0,1.73,1.0,2.92,2.92,3.05,1.0,0
Start Points,24540.0,2025-01-01,40.0,0.9633333333333334,0.6666666666666666,7.2,7.2,5.333333333333333,0.6666666666666666,0
Mid Points,24540.0,2025-01-01,80.0,1.58,1.3333333333333333,8.253333333333332,8.14,5.333333333333333,1.3333333333333333,0
End Points,24540.0,2025-01-01,20.0,0.18666666666666668,0.3333333333333333,4.26,4.26,1.0,0.3333333333333333,0
OStart Points,24540.0,2025-01-01,120.0,4.36,2.0,3.04,3.02,4.015,2.0,0
Start Points,24600.0,2025-01-01,20.0,0.77,0.3333333333333333,2.22,2.22,3.3333333333333335,0.3333333333333333,0
Mid Points,24600.0,2025-01-01,60.0,1.6633333333333333,1.0,7.44,7.3566666666666665,6.8500000000000005,1.0,0
End Points,24600.0,2025-01-01,20.0,0.49666666666666665,0.3333333333333333,3.813333333333333,3.813333333333333,3.3333333333333335,0.3333333333333333,0
OStart Points,24600.0,2025-01-01,30.0,0.865,0.5,2.915,2.915,3.05,0.5,0
Start Points,24660.0,2025-01-01,20.0,0.27666666666666667,0.3333333333333333,2.6933333333333334,2.6933333333333334,1.0,0.3333333333333333,0
Mid Points,24660.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,24660.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,24660.0,2025-01-01,30.0,1.44,0.5,2.97,2.97,5.5,0.5,0
Start Points,24720.0,2025-01-01,40.0,0.5033333333333333,0.6666666666666666,7.039999999999999,7.039999999999999,3.0,0.6666666666666666,0
Mid Points,24720.0,2025-01-01,60.0,0.5499999999999999,1.0,4.406666666666667,4.383333333333334,1.0,1.0,0
End Points,24720.0,2025-01-01,20.0,0.52,0.3333333333333333,1.1166666666666665,1.1166666666666665,1.0,0.3333333333333333,0
OStart Points,24720.0,2025-01-01,120.0,2.205,2.0,10.055,9.98,5.0,2.0,0
Start Points,24780.0,2025-01-01,20.0,1.1233333333333333,1.0,0.6166666666666667,0.6166666666666667,1.7,0.3333333333333333,0
Mid Points,24780.0,2025-01-01,20.0,0.2866666666666667,0.3333333333333333,3.94,3.94,1.7,0.3333333333333333,0
End Points,24780.0,2025-01-01,20.0,1.0166666666666666,0.3333333333333333,1.5233333333333334,1.5233333333333334,3.3333333333333335,0.3333333333333333,0
OStart Points,24780.0,2025-01-01,60.0,1.045,1.0,9.975,9.975,4.65,1.0,0
Start Points,24840.0,2025-01-01,40.0,0.7000000000000001,0.3333333333333333,5.423333333333333,5.423333333333333,3.6999999999999997,0.6666666666666666,0
Mid Points,24840.0,2025-01-01,80.0,1.2366666666666666,1.3333333333333333,3.31,3.26,1.5233333333333334,1.3333333333333333,0
End Points,24840.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,24840.0,2025-01-01,120.0,3.495,2.0,2.645,2.635,2.785,2.0,0
Start Points,24900.0,2025-01-01,20.0,0.81,0.3333333333333333,2.08,2.08,3.3333333333333335,0.3333333333333333,0
Mid Points,24900.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,24900.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,24900.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,24960.0,2025-01-01,20.0,1.343333333333333,0.6666666666666666,1.4633333333333332,1.4633333333333332,3.3333333333333335,0.3333333333333333,0
Mid Points,24960.0,2025-01-01,40.0,0.98,0.6666666666666666,8.729999999999999,8.729999999999999,7.666666666666667,0.6666666666666666,0
End Points,24960.0,2025-01-01,40.0,1.376666666666667,0.6666666666666666,6.743333333333333,6.743333333333333,7.666666666666667,0.6666666666666666,0
OStart Points,24960.0,2025-01-01,30.0,1.495,0.5,2.84,2.84,5.5,0.5,0
Start Points,25020.0,2025-01-01,40.0,1.6066666666666667,1.0,5.263333333333334,5.263333333333334,5.333333333333333,0.6666666666666666,0
Mid Points,25020.0,2025-01-01,40.0,0.6866666666666666,0.6666666666666666,8.966666666666667,8.966666666666667,5.333333333333333,0.6666666666666666,0
End Points,25020.0,2025-01-01,60.0,1.3433333333333335,1.0,6.57,6.566666666666667,3.6999999999999997,1.0,0
OStart Points,25020.0,2025-01-01,30.0,1.585,0.5,2.655,2.655,5.5,0.5,0
Start Points,25080.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,25080.0,2025-01-01,20.0,0.24666666666666667,0.3333333333333333,3.1033333333333335,3.1033333333333335,1.0,0.3333333333333333,0
End Points,25080.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25080.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,25140.0,2025-01-01,40.0,0.8266666666666668,0.6666666666666666,7.109999999999999,7.109999999999999,4.3999999999999995,0.6666666666666666,0
Mid Points,25140.0,2025-01-01,40.0,0.5666666666666667,0.6666666666666666,9.31,9.31,4.3999999999999995,0.6666666666666666,0
End Points,25140.0,2025-01-01,60.0,1.9066666666666665,1.0,6.656666666666666,6.653333333333333,4.3999999999999995,1.0,0
OStart Points,25140.0,2025-01-01,90.0,3.245,1.5,3.47,2.775,3.5149999999999997,1.5,0
Start Points,25200.0,2025-01-01,60.0,3.6033333333333335,2.0,1.2300000000000002,1.1666666666666667,2.5566666666666666,1.0,0
Mid Points,25200.0,2025-01-01,60.0,1.1933333333333334,1.0,3.7899999999999996,3.7866666666666666,2.5566666666666666,1.0,0
End Points,25200.0,2025-01-01,40.0,1.9266666666666667,0.6666666666666666,1.64,1.64,3.3333333333333335,0.6666666666666666,0
OStart Points,25200.0,2025-01-01,0.0,0.135,0.5,-1.0,-1.0,-1.0,0.0,0
Start Points,25260.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,25260.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,25260.0,2025-01-01,20.0,0.86,0.3333333333333333,1.9166666666666667,1.9166666666666667,3.3333333333333335,0.3333333333333333,0
OStart Points,25260.0,2025-01-01,90.0,3.325,1.0,2.96,2.955,4.335,1.5,0
Start Points,25320.0,2025-01-01,20.0,1.4100000000000001,0.6666666666666666,1.03,1.03,3.3333333333333335,0.3333333333333333,0
Mid Points,25320.0,2025-01-01,20.0,0.49,0.3333333333333333,3.8666666666666667,3.8666666666666667,3.3333333333333335,0.3333333333333333,0
End Points,25320.0,2025-01-01,20.0,0.5466666666666666,0.3333333333333333,1.7333333333333334,1.7333333333333334,1.7,0.3333333333333333,0
OStart Points,25320.0,2025-01-01,30.0,2.04,0.5,1.9500000000000002,1.9500000000000002,5.5,0.5,0
Start Points,25380.0,2025-01-01,100.0,4.1066666666666665,2.3333333333333335,8.51,8.51,8.89,1.6666666666666667,0
Mid Points,25380.0,2025-01-01,120.0,1.9166666666666667,2.0,11.983333333333334,11.953333333333333,6.166666666666667,2.0,0
End Points,25380.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25380.0,2025-01-01,60.0,2.005,1.0,3.01,3.01,3.75,1.0,0
Start Points,25440.0,2025-01-01,40.0,1.5599999999999998,0.6666666666666666,2.1799999999999997,2.1799999999999997,3.3333333333333335,0.6666666666666666,0
Mid Points,25440.0,2025-01-01,80.0,1.8333333333333333,1.3333333333333333,8.286666666666667,8.243333333333334,6.8500000000000005,1.3333333333333333,0
End Points,25440.0,2025-01-01,80.0,1.6033333333333335,1.6666666666666667,6.829999999999999,6.403333333333333,4.516666666666667,1.3333333333333333,0
OStart Points,25440.0,2025-01-01,120.0,4.735,2.0,2.605,2.58,4.015,2.0,0
Start Points,25500.0,2025-01-01,20.0,0.5266666666666667,0.3333333333333333,1.8266666666666669,1.8266666666666669,1.7,0.3333333333333333,0
Mid Points,25500.0,2025-01-01,80.0,1.5599999999999998,1.3333333333333333,3.2266666666666666,3.1466666666666665,1.9333333333333333,1.3333333333333333,0
End Points,25500.0,2025-01-01,20.0,0.4633333333333333,0.0,3.94,3.94,3.3333333333333335,0.3333333333333333,0
OStart Points,25500.0,2025-01-01,90.0,2.99,1.5,3.67,2.975,3.5149999999999997,1.5,0
Start Points,25560.0,2025-01-01,40.0,2.236666666666667,1.0,4.04,4.04,7.666666666666667,0.6666666666666666,0
Mid Points,25560.0,2025-01-01,20.0,0.48,0.3333333333333333,3.9566666666666666,3.9566666666666666,3.3333333333333335,0.3333333333333333,0
End Points,25560.0,2025-01-01,20.0,0.48333333333333334,0.3333333333333333,3.9266666666666663,3.9266666666666663,3.3333333333333335,0.3333333333333333,0
OStart Points,25560.0,2025-01-01,60.0,1.625,1.0,2.585,2.525,2.525,1.0,0
Start Points,25620.0,2025-01-01,20.0,0.4466666666666667,0.3333333333333333,2.28,2.28,1.7,0.3333333333333333,0
Mid Points,25620.0,2025-01-01,40.0,0.7766666666666667,0.6666666666666666,3.9133333333333336,3.91,2.516666666666667,0.6666666666666666,0
End Points,25620.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25620.0,2025-01-01,30.0,1.465,0.5,2.91,2.91,5.5,0.5,0
Start Points,25680.0,2025-01-01,80.0,2.9600000000000004,2.0,4.859999999999999,4.776666666666666,4.516666666666667,1.3333333333333333,0
Mid Points,25680.0,2025-01-01,40.0,0.5066666666666667,0.6666666666666666,3.7466666666666666,3.7466666666666666,1.3499999999999999,0.6666666666666666,0
End Points,25680.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25680.0,2025-01-01,90.0,2.39,1.5,2.865,2.86,2.7,1.5,0
Start Points,25740.0,2025-01-01,60.0,2.953333333333333,1.6666666666666667,5.3999999999999995,5.396666666666667,5.333333333333333,1.0,0
Mid Points,25740.0,2025-01-01,80.0,1.36,1.3333333333333333,4.03,4.026666666666666,2.1666666666666665,1.3333333333333333,0
End Points,25740.0,2025-01-01,20.0,0.9133333333333334,0.3333333333333333,1.7666666666666666,1.7666666666666666,3.3333333333333335,0.3333333333333333,0
OStart Points,25740.0,2025-01-01,90.0,3.52,2.0,3.13,3.12,4.335,1.5,0
Start Points,25800.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,25800.0,2025-01-01,80.0,2.1566666666666667,1.3333333333333333,2.86,2.78,2.75,1.3333333333333333,0
End Points,25800.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25800.0,2025-01-01,150.0,5.735,2.0,2.74,2.665,4.1,2.5,0
Start Points,25860.0,2025-01-01,20.0,1.03,0.6666666666666666,1.17,1.17,1.7,0.3333333333333333,0
Mid Points,25860.0,2025-01-01,20.0,0.22999999999999998,0.3333333333333333,3.3866666666666667,3.3866666666666667,1.0,0.3333333333333333,0
End Points,25860.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25860.0,2025-01-01,30.0,0.685,0.5,2.55,2.55,2.0,0.5,0
Start Points,25920.0,2025-01-01,60.0,1.7466666666666668,1.0,6.716666666666666,6.706666666666666,5.333333333333333,1.0,0
Mid Points,25920.0,2025-01-01,60.0,1.2633333333333334,1.0,8.883333333333333,8.883333333333333,6.033333333333334,1.0,0
End Points,25920.0,2025-01-01,80.0,2.2533333333333334,1.3333333333333333,6.75,6.733333333333333,6.5,1.3333333333333333,0
OStart Points,25920.0,2025-01-01,30.0,0.855,0.5,2.955,2.955,3.05,0.5,0
Start Points,25980.0,2025-01-01,0.0,0.8366666666666666,0.6666666666666666,-1.0,-1.0,-1.0,0.0,0
Mid Points,25980.0,2025-01-01,20.0,0.21333333333333335,0.3333333333333333,3.65,3.65,1.0,0.3333333333333333,0
End Points,25980.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25980.0,2025-01-01,30.0,0.81,0.5,2.08,2.08,2.0,0.5,0
Start Points,26040.0,2025-01-01,40.0,1.2633333333333334,0.3333333333333333,4.703333333333333,4.703333333333333,7.666666666666667,0.6666666666666666,0
Mid Points,26040.0,2025-01-01,40.0,0.98,0.6666666666666666,3.8633333333333333,3.86,3.3333333333333335,0.6666666666666666,0
End Points,26040.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26040.0,2025-01-01,30.0,1.65,1.0,2.94,2.94,5.5,0.5,0
Start Points,26100.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,26100.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,26100.0,2025-01-01,20.0,0.5866666666666667,0.3333333333333333,1.5733333333333333,1.5733333333333333,1.7,0.3333333333333333,0
OStart Points,26100.0,2025-01-01,60.0,1.655,0.5,9.245000000000001,9.245000000000001,8.5,1.0,0
Start Points,26160.0,2025-01-01,40.0,1.1466666666666667,0.6666666666666666,2.4766666666666666,2.4633333333333334,2.516666666666667,0.6666666666666666,0
Mid Points,26160.0,2025-01-01,60.0,0.8966666666666666,1.0,3.6466666666666665,3.6366666666666667,1.7,1.0,0
End Points,26160.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26160.0,2025-01-01,90.0,2.855,1.5,2.48,2.455,3.05,1.5,0
Start Points,26220.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,26220.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,26220.0,2025-01-01,20.0,0.5833333333333334,0.3333333333333333,1.5833333333333333,1.5833333333333333,1.7,0.3333333333333333,0
OStart Points,26220.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,26280.0,2025-01-01,60.0,3.783333333333333,2.0,1.2633333333333334,1.2300000000000002,2.7899999999999996,1.0,0
Mid Points,26280.0,2025-01-01,40.0,0.7766666666666667,0.6666666666666666,3.89,3.89,2.516666666666667,0.6666666666666666,0
End Points,26280.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26280.0,2025-01-01,60.0,2.45,1.0,2.705,2.685,4.275,1.0,0
Start Points,26340.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,26340.0,2025-01-01,40.0,0.7233333333333333,0.6666666666666666,3.58,3.5533333333333332,2.1666666666666665,0.6666666666666666,0
End Points,26340.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26340.0,2025-01-01,60.0,2.115,1.0,2.725,2.67,3.75,1.0,0
Start Points,26400.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,26400.0,2025-01-01,20.0,0.36333333333333334,0.3333333333333333,2.9600000000000004,2.9600000000000004,1.7,0.3333333333333333,0
End Points,26400.0,2025-01-01,20.0,0.3233333333333333,0.3333333333333333,2.2066666666666666,2.2066666666666666,1.0,0.3333333333333333,0
OStart Points,26400.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,26460.0,2025-01-01,40.0,0.9133333333333334,0.6666666666666666,6.359999999999999,6.359999999999999,4.3999999999999995,0.6666666666666666,0
Mid Points,26460.0,2025-01-01,20.0,0.10666666666666667,0.3333333333333333,3.106666666666667,3.106666666666667,0.06666666666666672,0.3333333333333333,0
End Points,26460.0,2025-01-01,20.0,0.4033333333333333,0.3333333333333333,1.6333333333333335,1.6333333333333335,1.0,0.3333333333333333,0
OStart Points,26460.0,2025-01-01,60.0,1.215,1.0,2.625,2.62,1.8250000000000002,1.0,0
Start Points,26520.0,2025-01-01,20.0,0.21666666666666667,0.3333333333333333,3.6133333333333333,3.6133333333333333,1.0,0.3333333333333333,0
Mid Points,26520.0,2025-01-01,40.0,0.7066666666666667,0.6666666666666666,8.453333333333333,8.453333333333333,5.333333333333333,0.6666666666666666,0
End Points,26520.0,2025-01-01,40.0,0.8466666666666667,0.6666666666666666,6.796666666666667,6.796666666666667,5.333333333333333,0.6666666666666666,0
OStart Points,26520.0,2025-01-01,30.0,0.79,0.5,2.145,2.145,2.0,0.5,0
Start Points,26580.0,2025-01-01,20.0,0.8833333333333333,0.6666666666666666,0.5266666666666667,0.5266666666666667,1.0,0.3333333333333333,0
Mid Points,26580.0,2025-01-01,20.0,0.21,0.3333333333333333,3.76,3.76,1.0,0.3333333333333333,0
End Points,26580.0,2025-01-01,20.0,0.49,0.3333333333333333,2.013333333333333,2.013333333333333,1.7,0.3333333333333333,0
OStart Points,26580.0,2025-01-01,30.0,0.68,0.5,2.555,2.555,2.0,0.5,0
Start Points,26640.0,2025-01-01,20.0,1.3533333333333335,0.6666666666666666,1.5233333333333334,1.5233333333333334,3.3333333333333335,0.3333333333333333,0
Mid Points,26640.0,2025-01-01,20.0,0.49,0.3333333333333333,3.8800000000000003,3.8800000000000003,3.3333333333333335,0.3333333333333333,0
End Points,26640.0,2025-01-01,40.0,1.3499999999999999,0.6666666666666666,1.9400000000000002,1.9366666666666665,2.516666666666667,0.6666666666666666,0
OStart Points,26640.0,2025-01-01,60.0,1.7999999999999998,1.0,8.875,8.875,8.5,1.0,0
Start Points,26700.0,2025-01-01,40.0,2.6799999999999997,1.3333333333333333,1.5833333333333333,1.58,3.3333333333333335,0.6666666666666666,0
Mid Points,26700.0,2025-01-01,40.0,0.9900000000000001,0.6666666666666666,3.8200000000000003,3.8200000000000003,3.3333333333333335,0.6666666666666666,0
End Points,26700.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26700.0,2025-01-01,30.0,1.5,0.5,2.835,2.835,5.5,0.5,0
Start Points,26760.0,2025-01-01,20.0,0.21333333333333335,0.3333333333333333,3.6466666666666665,3.6466666666666665,1.0,0.3333333333333333,0
Mid Points,26760.0,2025-01-01,20.0,0.20333333333333334,0.3333333333333333,3.8666666666666667,3.8666666666666667,1.0,0.3333333333333333,0
End Points,26760.0,2025-01-01,20.0,0.88,0.3333333333333333,1.8566666666666667,1.8566666666666667,3.3333333333333335,0.3333333333333333,0
OStart Points,26760.0,2025-01-01,30.0,1.415,0.5,3.03,3.03,5.5,0.5,0
Start Points,26820.0,2025-01-01,40.0,1.03,0.6666666666666666,6.4799999999999995,6.4799999999999995,5.333333333333333,0.6666666666666666,0
Mid Points,26820.0,2025-01-01,100.0,1.58,1.6666666666666667,12.200000000000001,12.026666666666666,6.866666666666667,1.6666666666666667,0
End Points,26820.0,2025-01-01,20.0,0.21333333333333335,0.6666666666666666,4.01,4.01,1.0,0.3333333333333333,0
OStart Points,26820.0,2025-01-01,90.0,2.025,1.5,3.11,3.05,2.235,1.5,0
Start Points,26880.0,2025-01-01,40.0,1.2766666666666666,1.0,5.1000000000000005,5.1000000000000005,3.6999999999999997,0.6666666666666666,0
Mid Points,26880.0,2025-01-01,40.0,0.51,0.6666666666666666,3.6966666666666668,3.6933333333333334,1.3499999999999999,0.6666666666666666,0
End Points,26880.0,2025-01-01,20.0,0.4666666666666666,0.0,3.94,3.94,3.3333333333333335,0.3333333333333333,0
OStart Points,26880.0,2025-01-01,90.0,2.135,1.5,2.875,2.865,2.35,1.5,0
Start Points,26940.0,2025-01-01,40.0,2.1933333333333334,1.3333333333333333,1.1900000000000002,0.9333333333333332,2.1666666666666665,0.6666666666666666,0
Mid Points,26940.0,2025-01-01,40.0,0.6833333333333332,0.6666666666666666,3.986666666666667,3.983333333333333,2.1666666666666665,0.6666666666666666,0
